USER_NAME|LEVEL_LOG|TYPE_LOG|WORKED|START_DATE|END_DATE|TEAM|MSGTIME|REASON
nataniel.steal|1|LOW|0|20-JUN-13|21-JUN-13|Development|21-JUN-13|
nataniel.steal|1|LOW|0|13-JUN-13|14-JUN-13|Development|14-JUN-13|
olav.senior|1|LOW|5.7|26-JUL-13|29-JUL-13|Alpha|29-JUL-13|
olav.senior|1|LOW|0|25-JUL-13|26-JUL-13|Alpha|26-JUL-13|
olav.senior|1|LOW|0|12-JUL-13|15-JUL-13|Alpha|15-JUL-13|
olav.senior|1|LOW|0|10-JUL-13|11-JUL-13|Alpha|11-JUL-13|
olav.senior|1|LOW|0|09-JUL-13|10-JUL-13|Alpha|10-JUL-13|
olav.senior|1|LOW|4.5|05-JUL-13|08-JUL-13|Alpha|08-JUL-13|
olav.senior|1|LOW|0|27-JUN-13|28-JUN-13|Alpha|28-JUN-13|
olav.senior|1|LOW|0|26-JUN-13|27-JUN-13|Alpha|27-JUN-13|was abducted by aliens
olav.senior|1|LOW|0|24-JUN-13|25-JUN-13|Alpha|25-JUN-13|
olav.senior|1|LOW|0|20-JUN-13|21-JUN-13|Alpha|21-JUN-13|
ralph.contest|1|LOW|6.2|26-JUL-13|29-JUL-13|Alpha|29-JUL-13|
ralph.contest|1|LOW|0|25-JUL-13|26-JUL-13|Alpha|26-JUL-13|
ralph.contest|1|LOW|0|23-JUL-13|24-JUL-13|Alpha|24-JUL-13|
ralph.contest|1|LOW|0|22-JUL-13|23-JUL-13|Alpha|23-JUL-13|
ralph.contest|1|LOW|0|18-JUL-13|19-JUL-13|Alpha|19-JUL-13|
ralph.contest|1|LOW|2.5|16-JUL-13|17-JUL-13|Alpha|17-JUL-13|
ralph.contest|1|LOW|0|12-JUL-13|15-JUL-13|Alpha|15-JUL-13|
ralph.contest|1|LOW|6.4|09-JUL-13|10-JUL-13|Alpha|10-JUL-13|
ralph.contest|1|LOW|5.4|05-JUL-13|08-JUL-13|Alpha|08-JUL-13|idle
ralph.contest|1|LOW|5.7|04-JUL-13|05-JUL-13|Alpha|05-JUL-13|
ralph.contest|1|LOW|6.3|28-JUN-13|01-JUL-13|Alpha|01-JUL-13|
ralph.contest|1|LOW|0|20-JUN-13|21-JUN-13|Alpha|21-JUN-13|
ralph.sart|1|LOW|6.1|16-JUL-13|17-JUL-13|Development|17-JUL-13|Private stuff (logged in other issue)
ralph.sart|1|LOW|6.1|15-JUL-13|16-JUL-13|Development|16-JUL-13|Private stuff (logged in other issue)
ralph.sart|1|LOW|4.7|05-JUL-13|08-JUL-13|Development|08-JUL-13|
ralph.sart|1|LOW|5|26-JUN-13|27-JUN-13|Development|27-JUN-13|Private stuff (logged in other issue)
ralph.sart|1|LOW|0|25-JUN-13|26-JUN-13|Development|26-JUN-13|
rheynald.fork|1|LOW|6.4|01-JUL-13|02-JUL-13|Alpha|02-JUL-13|
rheynald.fork|1|LOW|0|20-JUN-13|21-JUN-13|Alpha|21-JUN-13|Medical leave
rheynald.fork|1|LOW|0|19-JUN-13|20-JUN-13|Alpha|20-JUN-13|Medical leave
rheynald.fork|1|LOW|0|18-JUN-13|19-JUN-13|Alpha|19-JUN-13|Medical leave
robert.bruder|1|LOW|6|26-JUL-13|29-JUL-13|Beta|29-JUL-13|
robert.bruder|1|LOW|0|23-JUL-13|24-JUL-13|Beta|24-JUL-13|
robert.bruder|1|LOW|0|22-JUL-13|23-JUL-13|Beta|23-JUL-13|
robert.bruder|1|LOW|0|18-JUL-13|19-JUL-13|Beta|19-JUL-13|
robert.bruder|1|LOW|0|17-JUL-13|18-JUL-13|Beta|18-JUL-13|
robert.bruder|1|LOW|0|16-JUL-13|17-JUL-13|Beta|17-JUL-13|
robert.bruder|1|LOW|0|15-JUL-13|16-JUL-13|Beta|16-JUL-13|Was sick - went to the doctor
robert.bruder|1|LOW|0|08-JUL-13|09-JUL-13|Beta|09-JUL-13|
robert.bruder|1|LOW|0|04-JUL-13|05-JUL-13|Beta|05-JUL-13|
robert.bruder|1|LOW|0|03-JUL-13|04-JUL-13|Beta|04-JUL-13|
robert.bruder|1|LOW|0|28-JUN-13|01-JUL-13|Beta|01-JUL-13|
robert.bruder|1|LOW|0|26-JUN-13|27-JUN-13|Beta|27-JUN-13|
robert.bruder|1|LOW|0|25-JUN-13|26-JUN-13|Beta|26-JUN-13|No issue
robert.bruder|1|LOW|0|24-JUN-13|25-JUN-13|Beta|25-JUN-13|No issue
robert.dwart|1|LOW|0|26-JUL-13|29-JUL-13|Beta|29-JUL-13|
robert.dwart|1|LOW|0|25-JUL-13|26-JUL-13|Beta|26-JUL-13|
robert.dwart|1|LOW|0|24-JUL-13|25-JUL-13|Beta|25-JUL-13|
robert.dwart|1|LOW|0|23-JUL-13|24-JUL-13|Beta|24-JUL-13|
robert.dwart|1|LOW|0|22-JUL-13|23-JUL-13|Beta|23-JUL-13|
robert.dwart|1|LOW|0|19-JUL-13|22-JUL-13|Beta|22-JUL-13|
robert.dwart|1|LOW|0|18-JUL-13|19-JUL-13|Beta|19-JUL-13|
robert.dwart|1|LOW|0|17-JUL-13|18-JUL-13|Beta|18-JUL-13|
robert.dwart|1|LOW|0|16-JUL-13|17-JUL-13|Beta|17-JUL-13|
robert.dwart|1|LOW|0|15-JUL-13|16-JUL-13|Beta|16-JUL-13|
robert.dwart|1|LOW|0|12-JUL-13|15-JUL-13|Beta|15-JUL-13|
robert.dwart|1|LOW|0|11-JUL-13|12-JUL-13|Beta|12-JUL-13|
robert.dwart|1|LOW|0|10-JUL-13|11-JUL-13|Beta|11-JUL-13|
robert.dwart|1|LOW|0|09-JUL-13|10-JUL-13|Beta|10-JUL-13|
robert.dwart|1|LOW|0|08-JUL-13|09-JUL-13|Beta|09-JUL-13|
robert.dwart|1|LOW|0|05-JUL-13|08-JUL-13|Beta|08-JUL-13|
robert.dwart|1|LOW|0|04-JUL-13|05-JUL-13|Beta|05-JUL-13|
robert.dwart|1|LOW|0|03-JUL-13|04-JUL-13|Beta|04-JUL-13|
robert.dwart|1|LOW|0|02-JUL-13|03-JUL-13|Beta|03-JUL-13|
robert.dwart|1|LOW|0|01-JUL-13|02-JUL-13|Beta|02-JUL-13|
robert.dwart|1|LOW|0|28-JUN-13|01-JUL-13|Beta|01-JUL-13|
robert.dwart|1|LOW|0|27-JUN-13|28-JUN-13|Beta|28-JUN-13|
robert.dwart|1|LOW|0|26-JUN-13|27-JUN-13|Beta|27-JUN-13|
robert.dwart|1|LOW|0|25-JUN-13|26-JUN-13|Beta|26-JUN-13|
robert.dwart|1|LOW|0|24-JUN-13|25-JUN-13|Beta|25-JUN-13|
robert.dwart|1|LOW|0|20-JUN-13|21-JUN-13|Beta|21-JUN-13|
robert.dwart|1|LOW|0|18-JUN-13|19-JUN-13|Beta|19-JUN-13|
rulphio|1|LOW|6.4|16-JUL-13|17-JUL-13|Development|17-JUL-13|
sergey.loz|1|LOW|0|25-JUL-13|26-JUL-13|Development|26-JUL-13|
sergey.loz|1|LOW|5.7|23-JUL-13|24-JUL-13|Development|24-JUL-13|Doctors Appointment
sergey.loz|1|LOW|4.9|16-JUL-13|17-JUL-13|Development|17-JUL-13|His bike was kapput
sergey.loz|1|LOW|0|15-JUL-13|16-JUL-13|Development|16-JUL-13|
sergey.loz|1|LOW|0|10-JUL-13|11-JUL-13|Development|11-JUL-13|Doctors Appointment
sergey.loz|1|LOW|4.5|09-JUL-13|10-JUL-13|Development|10-JUL-13|Doctors Appointment
sergey.loz|1|LOW|0|18-JUN-13|19-JUN-13|Development|19-JUN-13|
tim.letter|1|LOW|0.7|19-JUL-13|22-JUL-13|Development|22-JUL-13|Personal stuff
tim.letter|1|LOW|0|12-JUL-13|15-JUL-13|Development|15-JUL-13|Personal stuff
tim.letter|1|LOW|0|11-JUL-13|12-JUL-13|Development|12-JUL-13|Personal stuff
tim.letter|1|LOW|0|10-JUL-13|11-JUL-13|Development|11-JUL-13|Personal stuff
tim.letter|1|LOW|2.7|08-JUL-13|09-JUL-13|Development|09-JUL-13|Personal stuff
tim.letter|1|LOW|6.3|04-JUL-13|05-JUL-13|Development|05-JUL-13|
tim.letter|1|LOW|5.2|25-JUN-13|26-JUN-13|Development|26-JUN-13|
vinnie.devitto|1|LOW|5.8|09-JUL-13|10-JUL-13|Beta|10-JUL-13|
willie|1|LOW|0|26-JUL-13|29-JUL-13|Beta|29-JUL-13|Vacations
willie|1|LOW|0|12-JUL-13|15-JUL-13|Beta|15-JUL-13|Vacations
willie|1|LOW|0|11-JUL-13|12-JUL-13|Beta|12-JUL-13|
willie|1|LOW|0|13-JUN-13|14-JUN-13|Beta|14-JUN-13|
willie.clumpsy|1|LOW|0|26-JUL-13|29-JUL-13|Development|29-JUL-13|
willie.clumpsy|1|LOW|0|26-JUL-13|29-JUL-13|Beta|29-JUL-13|
willie.clumpsy|1|LOW|0|24-JUL-13|25-JUL-13|Development|25-JUL-13|
willie.clumpsy|1|LOW|0|24-JUL-13|25-JUL-13|Beta|25-JUL-13|
willie.clumpsy|1|LOW|0|23-JUL-13|24-JUL-13|Development|24-JUL-13|
willie.clumpsy|1|LOW|0|23-JUL-13|24-JUL-13|Beta|24-JUL-13|
willie.clumpsy|1|LOW|1|19-JUL-13|22-JUL-13|Beta|22-JUL-13|
willie.clumpsy|1|LOW|1|19-JUL-13|22-JUL-13|Development|22-JUL-13|
willie.clumpsy|1|LOW|0|17-JUL-13|18-JUL-13|Beta|18-JUL-13|
willie.clumpsy|1|LOW|0|17-JUL-13|18-JUL-13|Development|18-JUL-13|
willie.clumpsy|1|LOW|0|12-JUL-13|15-JUL-13|Beta|15-JUL-13|
willie.clumpsy|1|LOW|0|12-JUL-13|15-JUL-13|Development|15-JUL-13|was abducted by aliens
willie.clumpsy|1|LOW|0|27-JUN-13|28-JUN-13|Beta|28-JUN-13|
willie.clumpsy|1|LOW|0|27-JUN-13|28-JUN-13|Development|28-JUN-13|
willie.clumpsy|1|LOW|0|26-JUN-13|27-JUN-13|Development|27-JUN-13|
willie.clumpsy|1|LOW|0|26-JUN-13|27-JUN-13|Beta|27-JUN-13|
willie.clumpsy|1|LOW|0|25-JUN-13|26-JUN-13|Beta|26-JUN-13|
willie.clumpsy|1|LOW|0|25-JUN-13|26-JUN-13|Development|26-JUN-13|
willie.clumpsy|1|LOW|0|24-JUN-13|25-JUN-13|Development|25-JUN-13|was abducted by aliens
willie.clumpsy|1|LOW|0|24-JUN-13|25-JUN-13|Beta|25-JUN-13|
willie.clumpsy|1|LOW|0|20-JUN-13|21-JUN-13|Development|21-JUN-13|
willie.clumpsy|1|LOW|0|20-JUN-13|21-JUN-13|Beta|21-JUN-13|
willie.clumpsy|1|LOW|0|19-JUN-13|20-JUN-13|Beta|20-JUN-13|
willie.clumpsy|1|LOW|0|19-JUN-13|20-JUN-13|Development|20-JUN-13|
willie.clumpsy|1|LOW|0|18-JUN-13|19-JUN-13|Beta|19-JUN-13|
willie.clumpsy|1|LOW|0|18-JUN-13|19-JUN-13|Development|19-JUN-13|
willie.clumpsy|1|LOW|0|14-JUN-13|17-JUN-13|Beta|17-JUN-13|
willie.clumpsy|1|LOW|0|14-JUN-13|17-JUN-13|Development|17-JUN-13|
willie.clumpsy|1|LOW|0|13-JUN-13|14-JUN-13|Development|14-JUN-13|
willie.clumpsy|1|LOW|0|13-JUN-13|14-JUN-13|Beta|14-JUN-13|
